IntervalIndex,CenterName,Priority,AvgQueueTime,ConfInterval
335,Storm_Force,NORMAL,9.28090228332323,1.1046164504493186
142,Incredible_Hulk_Coaster,PRIORITY,2.046573319233707,0.15486117119701281
388,Flight_Hippogriff,PRIORITY,1.9992266533837846,0.13821794701659734
187,Skull_Island,PRIORITY,3.4682160628589855,0.15799121282990666
69,Flight_Hippogriff,NORMAL,5.190374549981885,0.5516985570979895
130,Incredible_Hulk_Coaster,PRIORITY,1.9613132680257293,0.13481898781264376
422,Skull_Island,NORMAL,36.36426455694029,1.7001593824950474
676,Incredible_Hulk_Coaster,PRIORITY,2.2176695032089158,0.11260915637348715
680,Skull_Island,PRIORITY,3.5069933651191856,0.12183957719817443
198,Storm_Force,NORMAL,10.271542525834715,0.9984798106588522
45,Skull_Island,NORMAL,4.273998331763076,0.2862597934916314
331,Harry_Potter_Journey,PRIORITY,2.241901829154094,0.05880407900010892
45,Incredible_Hulk_Coaster,NORMAL,3.002427218369729,0.2525339246690887
496,Flight_Hippogriff,NORMAL,42.4394904291491,3.164373174274602
545,Incredible_Hulk_Coaster,PRIORITY,2.2721553045925473,0.12232703595837408
276,Flight_Hippogriff,PRIORITY,1.8195069352602904,0.12354041704865527
178,Skull_Island,PRIORITY,3.4042813749374425,0.15728942391315331
633,Storm_Force,NORMAL,8.67733350454135,0.9199815655628775
540,Skull_Island,NORMAL,45.229086419289864,2.1095905789955527
271,Storm_Force,NORMAL,9.899324455121695,1.2101370411970995
110,Jurassic_World_VelociCoaster,NORMAL,11.27480910052124,0.44636162567307414
643,Doctor_Doom_Fearfall,PRIORITY,1.3661998658762176,0.05188972041412356
637,Flight_Hippogriff,NORMAL,49.75770792972276,3.8599989457024737
178,Doctor_Doom_Fearfall,PRIORITY,1.3778254182035616,0.06347110650203341
556,Flight_Hippogriff,PRIORITY,1.9957795432237004,0.13557526015552446
571,Skull_Island,NORMAL,46.67473802540009,2.210059629889966
538,Doctor_Doom_Fearfall,NORMAL,16.490448802385338,1.7322868709190447
198,Jurassic_World_VelociCoaster,NORMAL,24.938125748133096,0.673495406148365
247,Jurassic_World_VelociCoaster,PRIORITY,1.7354803000962447,0.1066458792595663
217,Storm_Force,PRIORITY,2.141503632770592,0.07680544922679347
60,Jurassic_World_VelociCoaster,NORMAL,4.7284648722934675,0.268387740620682
581,Doctor_Doom_Fearfall,NORMAL,16.098504737255844,1.7596735152713239
47,Flight_Hippogriff,PRIORITY,1.105702545864449,0.13291389350968458
50,Storm_Force,PRIORITY,1.8966094512348506,0.09880735530217906
375,Flight_Hippogriff,NORMAL,31.874228391650202,2.565420721529544
387,Jurassic_World_VelociCoaster,PRIORITY,1.936591799896521,0.1113786148847972
421,Incredible_Hulk_Coaster,NORMAL,35.43639711803562,2.2199261454410046
680,Harry_Potter_Journey,PRIORITY,2.215891560483368,0.048119974639089846
150,Skull_Island,NORMAL,14.966723492913964,0.8841045989338709
114,Storm_Force,NORMAL,5.738614063630649,0.5864649547396392
76,Skull_Island,NORMAL,6.9751327762232,0.4889009785007365
259,Doctor_Doom_Fearfall,PRIORITY,1.3385022992114954,0.061971993374683766
400,Skull_Island,PRIORITY,3.66357622936166,0.1580356183650642
85,Flight_Hippogriff,PRIORITY,1.4347158969619547,0.1621315474729688
503,Skull_Island,PRIORITY,3.5910336954331203,0.1429873542725115
401,Jurassic_World_VelociCoaster,NORMAL,43.95700131098351,1.0275298304144989
487,Skull_Island,PRIORITY,3.6040076238259386,0.14704607697149658
620,Jurassic_World_VelociCoaster,NORMAL,64.83035699120548,1.3799860472914627
278,Harry_Potter_Journey,NORMAL,28.169103174416584,0.7694334460366852
116,Skull_Island,PRIORITY,3.0479248886745656,0.11108714286813333
705,Incredible_Hulk_Coaster,NORMAL,47.149424184129984,3.1608837808816634
645,Storm_Force,NORMAL,8.577867123732199,0.907556570931011
485,Flight_Hippogriff,PRIORITY,2.032247126158736,0.1467677676992307
421,Jurassic_World_VelociCoaster,PRIORITY,1.9235919921959612,0.11040751814689982
203,Flight_Hippogriff,NORMAL,20.831806709066612,1.4696145958680853
593,Incredible_Hulk_Coaster,NORMAL,45.781727475922025,2.801581052853073
569,Incredible_Hulk_Coaster,PRIORITY,2.2508451361293673,0.11774474711096879
98,Doctor_Doom_Fearfall,PRIORITY,1.1439850388098913,0.05773593799042592
709,Flight_Hippogriff,PRIORITY,1.9497262926742538,0.12860255204932194
234,Storm_Force,PRIORITY,2.1353192197092987,0.07515095539826995
483,Harry_Potter_Journey,PRIORITY,2.251976524911694,0.05638585181305703
68,Doctor_Doom_Fearfall,NORMAL,3.3494919677579524,0.3370923441274379
511,Jurassic_World_VelociCoaster,NORMAL,56.61458438643725,1.18320302540847
645,Jurassic_World_VelociCoaster,PRIORITY,1.7822014839743652,0.08287000786812333
18,Incredible_Hulk_Coaster,PRIORITY,1.114499793205968,0.2534259968417338
188,Storm_Force,NORMAL,9.72557811234212,0.9221498728640288
129,Harry_Potter_Journey,PRIORITY,2.0655567468488503,0.04562483130582759
579,Flight_Hippogriff,PRIORITY,1.9766759058173675,0.1327924023137272
143,Harry_Potter_Journey,NORMAL,13.54845993109032,0.4296645829476649
557,Incredible_Hulk_Coaster,PRIORITY,2.2615762382777125,0.12005489640004773
100,Skull_Island,PRIORITY,2.9649851339581463,0.11006046970810014
498,Storm_Force,NORMAL,10.003253985774503,1.0907730735830181
690,Harry_Potter_Journey,PRIORITY,2.2158090830509978,0.048095604290632255
75,Harry_Potter_Journey,NORMAL,5.776713610461756,0.22160292375776033
557,Harry_Potter_Journey,NORMAL,45.805727174662046,1.1139347725635675
324,Flight_Hippogriff,NORMAL,28.960596373731065,2.3810216597512945
380,Doctor_Doom_Fearfall,PRIORITY,1.4097756286443972,0.06564882409459268
538,Flight_Hippogriff,PRIORITY,2.009605918284394,0.1394615253637922
268,Storm_Force,PRIORITY,2.1216844207172745,0.06969100252585242
533,Harry_Potter_Journey,PRIORITY,2.23503979935512,0.052739056022020205
677,Incredible_Hulk_Coaster,NORMAL,47.619825703385196,3.0661876833716457
571,Storm_Force,NORMAL,9.233927683267217,0.9976380637181649
627,Storm_Force,NORMAL,8.72217199361639,0.9253968047690866
352,Storm_Force,NORMAL,9.584116131195398,1.085619590256229
120,Skull_Island,NORMAL,11.50250897977823,0.7087407102095511
276,Skull_Island,NORMAL,28.095569389547187,1.4872781662476386
668,Flight_Hippogriff,NORMAL,50.451022778013936,3.9992086516322294
665,Jurassic_World_VelociCoaster,NORMAL,66.96824344226185,1.4535799561729197
13,Harry_Potter_Journey,PRIORITY,2.135424310270363,0.270970365469369
454,Incredible_Hulk_Coaster,PRIORITY,2.3460074822258212,0.13685527234978834
346,Storm_Force,PRIORITY,2.1438780618288913,0.06288733365704056
500,Doctor_Doom_Fearfall,NORMAL,16.669527425862796,1.6939904571296684
344,Flight_Hippogriff,NORMAL,29.909399870763263,2.4714213227892206
394,Skull_Island,NORMAL,33.79406757268484,1.6472139362080374
676,Doctor_Doom_Fearfall,NORMAL,14.740556997835792,1.669441549387813
129,Skull_Island,NORMAL,12.65744850110332,0.7915023153250805
594,Doctor_Doom_Fearfall,NORMAL,15.944902194618459,1.7592702327920655
343,Skull_Island,PRIORITY,3.4203307936916385,0.11454488943628668
21,Jurassic_World_VelociCoaster,NORMAL,1.3577341411916748,0.057258639627685584
537,Doctor_Doom_Fearfall,PRIORITY,1.390854316195308,0.056475791395592286
422,Flight_Hippogriff,NORMAL,36.07746486332587,2.7479336865971433
647,Skull_Island,PRIORITY,3.509301479118087,0.12301389577912603
604,Harry_Potter_Journey,PRIORITY,2.2157779667194135,0.048957604709766823
510,Jurassic_World_VelociCoaster,NORMAL,56.53837306687971,1.179507111745837
301,Flight_Hippogriff,NORMAL,28.047524062107982,2.2618994258024583
599,Skull_Island,PRIORITY,3.5142579121307387,0.1243404906899188
47,Skull_Island,PRIORITY,2.857366307743046,0.18465143725539268
262,Doctor_Doom_Fearfall,NORMAL,13.518491427620845,1.3731056028236444
415,Doctor_Doom_Fearfall,NORMAL,15.734365168548429,1.5488660946497013
677,Jurassic_World_VelociCoaster,PRIORITY,1.7806226624444188,0.0825500995402619
230,Flight_Hippogriff,NORMAL,23.98240003214614,1.7070364859198035
89,Incredible_Hulk_Coaster,NORMAL,7.292678080284246,0.583986381480715
570,Skull_Island,NORMAL,46.63415467399287,2.2065847651971335
177,Jurassic_World_VelociCoaster,PRIORITY,1.74368456941735,0.10948070500227766
638,Incredible_Hulk_Coaster,PRIORITY,2.2212001684504115,0.11337461838236149
551,Flight_Hippogriff,PRIORITY,1.999535787030925,0.1365385012681263
195,Harry_Potter_Journey,PRIORITY,2.2550880157658337,0.08392847542220133
208,Jurassic_World_VelociCoaster,PRIORITY,1.775766876939299,0.11811004951652324
547,Flight_Hippogriff,NORMAL,45.64987265626949,3.456613500504318
337,Incredible_Hulk_Coaster,NORMAL,29.605084233438063,2.073854782699555
223,Doctor_Doom_Fearfall,PRIORITY,1.3674657604967575,0.0646942650467474
622,Flight_Hippogriff,PRIORITY,1.9569167025661,0.13023433199333487
376,Harry_Potter_Journey,NORMAL,32.65711129591039,0.8560579243210096
302,Incredible_Hulk_Coaster,PRIORITY,2.0956819303796212,0.12154610118573199
348,Flight_Hippogriff,NORMAL,30.127299634817632,2.487667466644873
336,Harry_Potter_Journey,PRIORITY,2.249086176267588,0.05849561398865701
615,Harry_Potter_Journey,NORMAL,47.79584909516038,1.1819299567173065
689,Doctor_Doom_Fearfall,NORMAL,14.523610539339609,1.6458575708047336
22,Harry_Potter_Journey,NORMAL,2.129929207958845,0.0599644667659248
495,Doctor_Doom_Fearfall,NORMAL,16.674226568928116,1.6868153286095209
512,Skull_Island,PRIORITY,3.582486617000439,0.13986544847546378
444,Jurassic_World_VelociCoaster,PRIORITY,1.9054246456038417,0.1064814735608897
22,Skull_Island,PRIORITY,2.3345980972663587,0.47046381572689766
632,Incredible_Hulk_Coaster,NORMAL,47.07073952663704,2.9038209236166073
240,Harry_Potter_Journey,PRIORITY,2.2577141697352414,0.07333709357901005
24,Jurassic_World_VelociCoaster,NORMAL,1.4350296307918826,0.06990630410490413
46,Skull_Island,NORMAL,4.328241498515342,0.29883431272888455
653,Flight_Hippogriff,PRIORITY,1.9538427471627122,0.12974778478487958
327,Storm_Force,NORMAL,9.199562424769582,1.12043633519899
466,Incredible_Hulk_Coaster,PRIORITY,2.3353070968940064,0.13509320876564007
55,Doctor_Doom_Fearfall,NORMAL,2.6560544759840927,0.25626396231489923
469,Flight_Hippogriff,NORMAL,40.3760039328792,3.017436818914516
68,Storm_Force,NORMAL,3.41553623266188,0.31412088946079686
330,Jurassic_World_VelociCoaster,NORMAL,38.4739928379495,0.9887004087128733
173,Doctor_Doom_Fearfall,PRIORITY,1.3684593737216049,0.06443024666482472
168,Doctor_Doom_Fearfall,PRIORITY,1.353299567926737,0.06444973163403306
286,Harry_Potter_Journey,PRIORITY,2.2560410929420764,0.0649038200820068
115,Flight_Hippogriff,PRIORITY,1.591477872082739,0.1461983338649763
345,Storm_Force,NORMAL,9.44166769110181,1.0936795272831323
478,Incredible_Hulk_Coaster,PRIORITY,2.324322916034423,0.1340075240212278
225,Harry_Potter_Journey,NORMAL,24.602928994532316,0.6239492575743882
543,Flight_Hippogriff,NORMAL,45.430223816658675,3.4376799567475786
265,Storm_Force,NORMAL,10.00922856516875,1.216313083901084
400,Jurassic_World_VelociCoaster,NORMAL,43.8321046584456,1.0299305504856855
579,Harry_Potter_Journey,PRIORITY,2.2207863060181867,0.04987775659246933
38,Skull_Island,PRIORITY,2.8069602893904726,0.24647702213802009
500,Flight_Hippogriff,NORMAL,42.724115071843606,3.1888031026916317
466,Doctor_Doom_Fearfall,PRIORITY,1.416041879851947,0.06303138812584555
281,Harry_Potter_Journey,NORMAL,28.298846283644593,0.7805071693133536
44,Flight_Hippogriff,PRIORITY,1.0930530943420278,0.135616946440594
440,Jurassic_World_VelociCoaster,NORMAL,48.465559676752555,1.0507857345762144
436,Doctor_Doom_Fearfall,PRIORITY,1.4246403635932665,0.06550280051008281
218,Doctor_Doom_Fearfall,PRIORITY,1.3721016213860617,0.06515649508325295
128,Skull_Island,NORMAL,12.519476963997317,0.7648837447046777
445,Flight_Hippogriff,NORMAL,38.262115540319016,2.868301325175984
277,Skull_Island,NORMAL,28.13989973734255,1.4925391095391451
357,Doctor_Doom_Fearfall,NORMAL,13.658845283936229,1.437937974435299
378,Incredible_Hulk_Coaster,NORMAL,31.885272765436063,2.1332087682590033
90,Harry_Potter_Journey,PRIORITY,1.9866657839890953,0.052612975289381594
341,Harry_Potter_Journey,PRIORITY,2.2535851928678894,0.05868098916234751
44,Incredible_Hulk_Coaster,NORMAL,2.926677132447425,0.24845067383896727
519,Incredible_Hulk_Coaster,PRIORITY,2.288628786267223,0.12666086477360747
108,Storm_Force,NORMAL,5.404886677690916,0.56104321845228
163,Doctor_Doom_Fearfall,NORMAL,9.853527203985568,0.9249716898549585
523,Flight_Hippogriff,NORMAL,44.23689614665018,3.322079309528803
597,Incredible_Hulk_Coaster,PRIORITY,2.2319231812699427,0.11490586643323118
378,Jurassic_World_VelociCoaster,PRIORITY,1.920558866604723,0.10923612632906017
159,Skull_Island,NORMAL,16.18756687624631,0.9528687926757524
207,Incredible_Hulk_Coaster,NORMAL,22.147712199092652,1.3157223408633176
64,Jurassic_World_VelociCoaster,NORMAL,5.201550338228839,0.28004157766638504
621,Flight_Hippogriff,NORMAL,49.20236660878758,3.802139316275825
510,Jurassic_World_VelociCoaster,PRIORITY,1.84343347234957,0.09492593411768808
520,Harry_Potter_Journey,NORMAL,44.075246001886605,1.0544007653866212
246,Skull_Island,NORMAL,26.60500426761571,1.3926434601891835
68,Incredible_Hulk_Coaster,PRIORITY,1.57501985018177,0.096894911826077
196,Harry_Potter_Journey,NORMAL,20.60805677186179,0.5431866016056519
397,Incredible_Hulk_Coaster,PRIORITY,2.350045583576579,0.1348732385565192
467,Jurassic_World_VelociCoaster,PRIORITY,1.8827295882310755,0.10266879007227384
402,Flight_Hippogriff,NORMAL,34.16017847362055,2.654396202443053
56,Incredible_Hulk_Coaster,PRIORITY,1.5258459858707203,0.08867317419180504
440,Jurassic_World_VelociCoaster,PRIORITY,1.9086212404334333,0.10735481455452445
120,Storm_Force,NORMAL,6.040265734516164,0.6129425107130597
707,Flight_Hippogriff,NORMAL,50.33323411901262,4.198733326758824
552,Jurassic_World_VelociCoaster,PRIORITY,1.8132179044117473,0.08953614319296974
88,Jurassic_World_VelociCoaster,PRIORITY,1.312846941696588,0.04074009732395184
426,Incredible_Hulk_Coaster,PRIORITY,2.3530778694200154,0.13781453646774347
691,Flight_Hippogriff,PRIORITY,1.9508092723939587,0.12863488495280645
485,Jurassic_World_VelociCoaster,NORMAL,53.873107351023016,1.1171195708484307
65,Flight_Hippogriff,NORMAL,4.8174303509427565,0.5224856874921853
358,Skull_Island,NORMAL,31.25656524984479,1.6328726571350816
564,Harry_Potter_Journey,PRIORITY,2.2254115188473276,0.05075396708820531
706,Incredible_Hulk_Coaster,NORMAL,47.11884095140084,3.1643343109460425
441,Doctor_Doom_Fearfall,PRIORITY,1.4240892965904144,0.06537113986792885
19,Storm_Force,PRIORITY,1.72694810243114,0.28254503885230026
470,Incredible_Hulk_Coaster,NORMAL,39.4261454338038,2.3789952573253945
366,Incredible_Hulk_Coaster,PRIORITY,2.2726705540846424,0.12018782862103669
438,Incredible_Hulk_Coaster,PRIORITY,2.3521064159467513,0.13901117694314818
608,Skull_Island,NORMAL,48.111377591506404,2.310628521604791
426,Flight_Hippogriff,PRIORITY,2.048877321145463,0.15852769666520045
652,Skull_Island,NORMAL,49.37955761637866,2.425359935936852
226,Harry_Potter_Journey,NORMAL,24.754626844514085,0.6242833291497517
192,Jurassic_World_VelociCoaster,NORMAL,23.790486929329415,0.6511733606708409
701,Jurassic_World_VelociCoaster,PRIORITY,1.7800614096790335,0.08239994865064643
624,Jurassic_World_VelociCoaster,NORMAL,65.0698852650719,1.3878711096884533
88,Doctor_Doom_Fearfall,PRIORITY,1.1138473570777452,0.05761427368429227
473,Harry_Potter_Journey,PRIORITY,2.2566678276006233,0.057671295083376
664,Jurassic_World_VelociCoaster,PRIORITY,1.7811822066076912,0.08263646403720745
355,Jurassic_World_VelociCoaster,PRIORITY,1.8305768052847244,0.09596087733400878
256,Incredible_Hulk_Coaster,NORMAL,26.589963829226473,1.7461110120662564
429,Doctor_Doom_Fearfall,NORMAL,16.055403750241734,1.5839315497520163
96,Flight_Hippogriff,NORMAL,7.884743263782615,0.7336144271541448
157,Jurassic_World_VelociCoaster,NORMAL,18.0816312867051,0.5592026971852481
616,Jurassic_World_VelociCoaster,PRIORITY,1.784394649590802,0.08370672289917258
595,Jurassic_World_VelociCoaster,NORMAL,63.276336693091025,1.3356952232123491
378,Incredible_Hulk_Coaster,PRIORITY,2.303506143984194,0.12681386366222827
380,Skull_Island,PRIORITY,3.6052922384833788,0.14307150338620542
663,Flight_Hippogriff,PRIORITY,1.9528473596983098,0.12953209106477942
464,Storm_Force,PRIORITY,2.168156737223558,0.059757381445991326
414,Incredible_Hulk_Coaster,PRIORITY,2.355558727233396,0.13467093995639703
454,Flight_Hippogriff,PRIORITY,2.0479786636598565,0.1548042957895813
612,Flight_Hippogriff,PRIORITY,1.9594634121272505,0.13046812520681042
294,Incredible_Hulk_Coaster,PRIORITY,2.105017182181703,0.12291330274570954
682,Skull_Island,PRIORITY,3.506853565162527,0.1217664416374364
593,Doctor_Doom_Fearfall,PRIORITY,1.3720086398832614,0.05317124179715839
377,Harry_Potter_Journey,NORMAL,32.71326636047005,0.8499401720651485
350,Skull_Island,PRIORITY,3.454523056590311,0.11525668579355658
334,Incredible_Hulk_Coaster,NORMAL,29.49852804602776,2.068134731036173
285,Jurassic_World_VelociCoaster,PRIORITY,1.7071218816013152,0.09838225044131414
467,Flight_Hippogriff,PRIORITY,2.0427295797045177,0.15204786761715006
223,Jurassic_World_VelociCoaster,NORMAL,29.292960635182784,0.7343227831799767
652,Flight_Hippogriff,NORMAL,50.17025131289612,3.92186922646774
261,Doctor_Doom_Fearfall,NORMAL,13.52942095417443,1.370468369500737
546,Jurassic_World_VelociCoaster,PRIORITY,1.8180556706473574,0.090230671250346
617,Flight_Hippogriff,NORMAL,49.043796150876034,3.789187773524856
397,Jurassic_World_VelociCoaster,PRIORITY,1.9424076372638186,0.11378150803556948
371,Skull_Island,NORMAL,32.02002338175258,1.6402715231230232
123,Skull_Island,PRIORITY,3.103783109133653,0.11621127301073754
559,Harry_Potter_Journey,PRIORITY,2.2273866636553405,0.050889996719463905
635,Flight_Hippogriff,PRIORITY,1.9552786046015558,0.12988892739876376
505,Harry_Potter_Journey,NORMAL,43.23310370023012,1.0316718513072125
290,Storm_Force,PRIORITY,2.1126702143803335,0.06729139915986983
266,Storm_Force,NORMAL,9.996626062796121,1.2167901447859708
43,Incredible_Hulk_Coaster,NORMAL,2.8666189520206005,0.2356155824101444
93,Incredible_Hulk_Coaster,NORMAL,7.729269508834387,0.6008687822706921
321,Harry_Potter_Journey,PRIORITY,2.24409566697668,0.058897750108354116
8,Incredible_Hulk_Coaster,PRIORITY,0.41965572387263583,0.23533890109267264
341,Incredible_Hulk_Coaster,NORMAL,29.785120177748208,2.082905244324729
309,Doctor_Doom_Fearfall,PRIORITY,1.3023360712032017,0.05626458804111523
514,Jurassic_World_VelociCoaster,NORMAL,56.9164785959912,1.1822400531602617
558,Harry_Potter_Journey,NORMAL,45.83627162298378,1.1159079166483077
663,Doctor_Doom_Fearfall,PRIORITY,1.3646805901904027,0.051663665306484426
385,Incredible_Hulk_Coaster,PRIORITY,2.318942125808461,0.13058489827323652
501,Doctor_Doom_Fearfall,NORMAL,16.66759380687065,1.6957570543968623
531,Flight_Hippogriff,NORMAL,44.72302996333962,3.370833009377274
217,Flight_Hippogriff,PRIORITY,1.8997171400418844,0.14256942102484416
163,Doctor_Doom_Fearfall,PRIORITY,1.3368988192972255,0.06305350743338115
658,Doctor_Doom_Fearfall,PRIORITY,1.365039829580664,0.051665742024585556
18,Flight_Hippogriff,NORMAL,1.0446406580070082,0.1227864730290515
375,Jurassic_World_VelociCoaster,NORMAL,41.57459873379133,1.0164456352076898
146,Flight_Hippogriff,PRIORITY,1.7455283004206497,0.13837597222279102
59,Harry_Potter_Journey,PRIORITY,1.9908313937781599,0.08020502010508772
308,Skull_Island,PRIORITY,3.353607881105133,0.12568723110563765
174,Flight_Hippogriff,PRIORITY,1.8604777909301087,0.12928607431985117
267,Storm_Force,NORMAL,9.973334911456426,1.21581127336801
354,Incredible_Hulk_Coaster,PRIORITY,2.225232353130857,0.11290027939096221
239,Doctor_Doom_Fearfall,PRIORITY,1.353693276538619,0.06360913376645767
262,Storm_Force,PRIORITY,2.1253344016614077,0.07182853180745809
407,Incredible_Hulk_Coaster,PRIORITY,2.3577101498164335,0.13477579007835458
228,Jurassic_World_VelociCoaster,NORMAL,30.07775926634863,0.7583749242083797
421,Harry_Potter_Journey,NORMAL,36.578062500075845,0.8755058386264878
443,Jurassic_World_VelociCoaster,NORMAL,48.84037329628799,1.0603499901354867
650,Storm_Force,NORMAL,8.537005926017455,0.9020844415551832
383,Flight_Hippogriff,PRIORITY,1.9854769928004639,0.1346705949405734
67,Storm_Force,NORMAL,3.38222456881672,0.3068380931820354
511,Storm_Force,PRIORITY,2.153965974167569,0.05643071967176419
373,Incredible_Hulk_Coaster,PRIORITY,2.2930160460375424,0.12478842990222361
467,Storm_Force,PRIORITY,2.1676507139777077,0.05968875726462781
246,Flight_Hippogriff,NORMAL,25.245171159656184,1.8733727220408625
45,Skull_Island,PRIORITY,2.872602295058707,0.17960193321490767
96,Doctor_Doom_Fearfall,NORMAL,5.0434572880724495,0.5209868644233173
242,Incredible_Hulk_Coaster,PRIORITY,2.1699514778844637,0.13545152574852581
572,Harry_Potter_Journey,NORMAL,46.39604131634152,1.1324917804720713
359,Incredible_Hulk_Coaster,PRIORITY,2.2442847134719797,0.11561883986523672
666,Jurassic_World_VelociCoaster,NORMAL,66.9969233547293,1.453966051314873
349,Harry_Potter_Journey,NORMAL,30.999350542672982,0.8410072822153167
258,Flight_Hippogriff,PRIORITY,1.838387475867436,0.12808406223275548
485,Skull_Island,PRIORITY,3.606771753868132,0.14683885289782653
8,Jurassic_World_VelociCoaster,PRIORITY,0.9267648824200965,0.2488609337502755
594,Jurassic_World_VelociCoaster,PRIORITY,1.7909931358201212,0.08530298744286703
206,Incredible_Hulk_Coaster,NORMAL,21.970522349006252,1.3092385596954261
111,Jurassic_World_VelociCoaster,NORMAL,11.436927939233167,0.44788340708919
199,Jurassic_World_VelociCoaster,NORMAL,25.104629239883387,0.6806739940596896
125,Flight_Hippogriff,NORMAL,11.114232079389256,0.9248241676982284
443,Doctor_Doom_Fearfall,NORMAL,16.299250970406447,1.6185840471141644
153,Doctor_Doom_Fearfall,PRIORITY,1.3193809493148894,0.06566131277157214
683,Flight_Hippogriff,NORMAL,50.55529045046794,4.083737684564043
134,Harry_Potter_Journey,PRIORITY,2.0759951705021704,0.04815945400832207
173,Incredible_Hulk_Coaster,NORMAL,17.304113789859755,1.0981546297991494
638,Skull_Island,NORMAL,49.05151831522407,2.3910552698362437
407,Harry_Potter_Journey,PRIORITY,2.2936313079329436,0.0658230871784099
190,Harry_Potter_Journey,PRIORITY,2.2569726644924195,0.0858132428937769
622,Skull_Island,NORMAL,48.57663600463356,2.3483172413538442
700,Skull_Island,PRIORITY,3.50560033659813,0.1216667985957772
349,Storm_Force,PRIORITY,2.1471332213912473,0.06323889692644347
191,Flight_Hippogriff,NORMAL,19.043869030605585,1.380324397187345
495,Flight_Hippogriff,PRIORITY,2.0279583835968524,0.14522392543244594
404,Jurassic_World_VelociCoaster,NORMAL,44.26797193522086,1.030115685285982
385,Incredible_Hulk_Coaster,NORMAL,32.42910779251616,2.136564506992441
221,Jurassic_World_VelociCoaster,NORMAL,28.970707071520057,0.733789247236461
192,Storm_Force,PRIORITY,2.1471945546013202,0.07952043985750526
344,Storm_Force,NORMAL,9.420720772961602,1.0937606291603257
269,Jurassic_World_VelociCoaster,NORMAL,34.60409725583635,0.9015820491877036
526,Incredible_Hulk_Coaster,PRIORITY,2.2835884440338017,0.12577172530959327
539,Flight_Hippogriff,NORMAL,45.18724168807444,3.4176832930017373
506,Doctor_Doom_Fearfall,PRIORITY,1.4010070154473957,0.0592197611106394
412,Harry_Potter_Journey,PRIORITY,2.290860082883923,0.06553041628235202
195,Harry_Potter_Journey,NORMAL,20.427148880378724,0.537030866983504
565,Storm_Force,NORMAL,9.296469152298931,1.0051505853778786
265,Storm_Force,PRIORITY,2.1231070864780803,0.070488863624301
370,Jurassic_World_VelociCoaster,PRIORITY,1.8995316994984357,0.10606790779790148
444,Flight_Hippogriff,PRIORITY,2.045261463127976,0.15350761621403827
320,Skull_Island,PRIORITY,3.3411282756509064,0.11987144260792362
482,Jurassic_World_VelociCoaster,PRIORITY,1.8662742905308591,0.09952940340550759
658,Jurassic_World_VelociCoaster,PRIORITY,1.781505896505627,0.08269930606180745
681,Flight_Hippogriff,PRIORITY,1.9511107335726479,0.1286361313254978
476,Skull_Island,NORMAL,41.107568929642575,1.8745101946574643
624,Harry_Potter_Journey,PRIORITY,2.216308070833056,0.04858810951012788
118,Jurassic_World_VelociCoaster,NORMAL,12.419222219978062,0.4699752992053935
396,Doctor_Doom_Fearfall,PRIORITY,1.423414897805045,0.07159140599705414
342,Incredible_Hulk_Coaster,PRIORITY,2.1517014938621606,0.10741865650471727
150,Jurassic_World_VelociCoaster,NORMAL,17.052560102650677,0.5548126982964519
505,Skull_Island,PRIORITY,3.589200654867095,0.1424146934523761
706,Storm_Force,NORMAL,8.097108521537631,0.8435330160672615
333,Jurassic_World_VelociCoaster,NORMAL,38.65366145357075,0.9902449296946699
211,Incredible_Hulk_Coaster,PRIORITY,2.220427948520813,0.14907467972840424
74,Harry_Potter_Journey,NORMAL,5.6902913984962575,0.23497207225641653
324,Harry_Potter_Journey,NORMAL,29.92192830055289,0.8281973346743029
619,Harry_Potter_Journey,PRIORITY,2.2157219946358757,0.04864317928330727
511,Doctor_Doom_Fearfall,PRIORITY,1.3999972299309138,0.058642694925250746
418,Flight_Hippogriff,NORMAL,35.723244297105204,2.7350035970183972
2,Skull_Island,NORMAL,0.0,0.0
556,Jurassic_World_VelociCoaster,NORMAL,60.610586536225576,1.278412695981653
350,Doctor_Doom_Fearfall,PRIORITY,1.3623655179008582,0.05858364045517179
680,Storm_Force,PRIORITY,2.1227767243836477,0.05055969094003878
428,Doctor_Doom_Fearfall,NORMAL,16.033028853841603,1.5825953893619447
223,Incredible_Hulk_Coaster,PRIORITY,2.20301685472955,0.14379161882356523
149,Doctor_Doom_Fearfall,NORMAL,8.791592793486888,0.8460156233986604
598,Doctor_Doom_Fearfall,PRIORITY,1.3703020619408186,0.05279149487540045
504,Skull_Island,NORMAL,43.123603221899565,1.9710152513848984
102,Harry_Potter_Journey,NORMAL,8.767644065165443,0.3218837288666119
332,Flight_Hippogriff,NORMAL,29.31076883805529,2.4152422845998913
77,Skull_Island,PRIORITY,2.8692230278690314,0.11920159636930251
484,Flight_Hippogriff,NORMAL,41.57828173655102,3.097232185271128
147,Storm_Force,PRIORITY,2.0541291711289618,0.06833384990464482
497,Incredible_Hulk_Coaster,PRIORITY,2.3076334227419255,0.1316094641015005
42,Doctor_Doom_Fearfall,PRIORITY,1.036310416109986,0.07564309706293393
489,Jurassic_World_VelociCoaster,NORMAL,54.328921049684574,1.1290616840448635
703,Doctor_Doom_Fearfall,PRIORITY,1.3636898646349143,0.05145447373966516
95,Harry_Potter_Journey,PRIORITY,1.98741010677072,0.05052319652041937
